epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=3, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.1991169452667236,6.449038982391357,0.53125,0.34782608695652173,0.0,1.5452322959899902,6.449038982391357,0.125,0.34782608695652173,0.0,0.34782608695652173,1.3233553171157837,0.34782608695652173,1.3233553171157837,0.0,0.0,0.0,0
1,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.095322847366333,5.94837760925293,0.625,0.463768115942029,0.0,1.3499865531921387,5.94837760925293,0.1875,0.463768115942029,0.0,0.463768115942029,1.0878499746322632,0.463768115942029,1.0878499746322632,0.0,0.0,0.0,0
2,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0388706922531128,5.548167705535889,0.53125,0.5362318840579711,0.0,1.1830610036849976,5.548167705535889,0.625,0.5362318840579711,0.0,0.5362318840579711,0.9288609623908997,0.5362318840579711,0.9288609623908997,0.0,0.0,0.0,0
3,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9988091588020325,5.223948001861572,0.46875,0.5869565217391305,0.0,1.037484884262085,5.223948001861572,0.71875,0.5869565217391305,0.0,0.5869565217391305,0.8228899240493774,0.5869565217391305,0.8228899240493774,0.0,0.0,0.0,0
4,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9636591076850891,4.949971675872803,0.59375,0.6159420289855072,0.0,0.9159961342811584,4.949971675872803,0.875,0.6159420289855072,0.0,0.6159420289855072,0.7309404611587524,0.6159420289855072,0.7309404611587524,0.0,0.0,0.0,0
5,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9359098076820374,4.71987771987915,0.65625,0.6304347826086957,0.0,0.8156018257141113,4.71987771987915,0.875,0.6304347826086957,0.0,0.6304347826086957,0.6542876958847046,0.6304347826086957,0.6542876958847046,0.0,0.0,0.0,0
6,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9131842255592346,4.525307655334473,0.65625,0.6376811594202898,0.0,0.722256064414978,4.525307655334473,0.90625,0.6376811594202898,0.0,0.6376811594202898,0.5883744359016418,0.6376811594202898,0.5883744359016418,0.0,0.0,0.0,0
7,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.8925818800926208,4.361471176147461,0.65625,0.6376811594202898,0.0,0.6369333863258362,4.361471176147461,0.9375,0.6376811594202898,0.0,0.6376811594202898,0.5305314064025879,0.6376811594202898,0.5305314064025879,0.0,0.0,0.0,0
8,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.8742620944976807,4.224780559539795,0.65625,0.6666666666666666,0.0,0.5617190599441528,4.224780559539795,0.9375,0.6666666666666666,0.0,0.6666666666666666,0.4859536588191986,0.6666666666666666,0.4859536588191986,0.0,0.0,0.0,0
9,rankdad,0.0001,32,3,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.8547827005386353,4.10820198059082,0.65625,0.6666666666666666,0.0,0.5008854269981384,4.10820198059082,0.96875,0.6666666666666666,0.0,0.6666666666666666,0.445946604013443,0.6666666666666666,0.445946604013443,0.0,0.0,0.0,0
